,no,cv_no,region,temp_I,integ_I
62,cv_no62,"[162, 321, 163]",34,0.056,3.498
63,cv_no63,"[196, 359, 197]",34,0.151,9.119000000000002
64,cv_no64,"[230, 398, 253]",34,0.088,7.942000000000002
65,cv_no65,"[313, 363, 235]",34,0.003,0.9120000000000004
66,cv_no66,"[287, 321, 162]",34,0.027,1.9049999999999996
67,cv_no67,"[389, 396, 217]",34,0.024,3.625999999999999
68,cv_no68,"[348, 368, 127]",34,0.236,14.325000000000003
69,cv_no69,"[130, 319, 291]",34,0.4,24.198999999999995
70,cv_no70,"[198, 360, 199]",34,0.305,18.253999999999998
71,cv_no71,"[261, 334, 245]",34,0.047,8.218000000000004
72,cv_no72,"[236, 325, 299]",34,0.233,14.093000000000002
73,cv_no73,"[128, 347, 129]",34,0.342,20.633
74,cv_no74,"[125, 324, 126]",34,0.232,14.036000000000001
75,cv_no75,"[16, 323, 320]",34,0.308,18.527999999999995
76,cv_no76,"[42, 118, 41]",34,0.001,0.06100000000000003
77,cv_no77,"[40, 41, 119]",34,0.001,0.06000000000000003
78,cv_no78,"[372, 397, 276]",34,0.136,8.263
79,cv_no79,"[283, 308, 226]",34,0.233,16.503999999999998
80,cv_no80,"[246, 347, 257]",34,0.334,20.193
81,cv_no81,"[313, 316, 36]",34,0.003,0.30900000000000016
82,cv_no82,"[165, 307, 166]",34,0.421,26.977999999999998
83,cv_no83,"[45, 272, 44]",34,0.012,0.8100000000000005
84,cv_no84,"[285, 374, 336]",34,0.116,6.964
85,cv_no85,"[120, 298, 121]",34,0.227,13.668999999999999
86,cv_no86,"[225, 243, 234]",34,0.217,13.111999999999998
87,cv_no87,"[33, 254, 32]",34,0.115,7.207999999999999
88,cv_no88,"[273, 314, 254]",34,0.173,11.009999999999998
89,cv_no89,"[156, 309, 157]",34,0.155,13.027000000000003
90,cv_no90,"[284, 399, 117]",34,0.003,0.2150000000000001
91,cv_no91,"[287, 398, 232]",34,0.017,1.5709999999999988
92,cv_no92,"[221, 297, 275]",34,0.061,4.069
93,cv_no93,"[217, 316, 315]",34,0.016,2.344
94,cv_no94,"[379, 380, 172]",34,0.136,10.331
95,cv_no95,"[216, 367, 340]",34,0.22,13.322999999999995
96,cv_no96,"[148, 295, 149]",34,0.166,12.319
97,cv_no97,"[261, 294, 253]",34,0.123,11.421999999999997
98,cv_no98,"[217, 341, 316]",34,0.043,4.182
99,cv_no99,"[139, 383, 273]",34,0.109,7.395
100,cv_no100,"[122, 299, 123]",34,0.221,13.325999999999999
101,cv_no101,"[284, 394, 335]",34,0.011,0.7550000000000004
102,cv_no102,"[228, 389, 217]",34,0.028,3.6989999999999994
103,cv_no103,"[288, 289, 25]",34,0.102,5.897000000000003
104,cv_no104,"[244, 293, 236]",34,0.236,14.286000000000001
105,cv_no105,"[246, 395, 219]",34,0.286,17.319000000000003
106,cv_no106,"[38, 363, 37]",34,0.001,0.2420000000000001
107,cv_no107,"[227, 262, 242]",34,0.364,22.101999999999997
108,cv_no108,"[224, 322, 237]",34,0.166,10.635000000000005
109,cv_no109,"[29, 259, 238]",34,0.144,8.723999999999997
110,cv_no110,"[132, 302, 133]",34,0.52,31.478999999999996
111,cv_no111,"[154, 300, 155]",34,0.16,13.145999999999995
112,cv_no112,"[32, 397, 31]",34,0.087,5.304
113,cv_no113,"[283, 403, 306]",34,0.123,8.196
114,cv_no114,"[236, 340, 219]",34,0.245,14.835999999999997
115,cv_no115,"[45, 306, 272]",34,0.01,0.6840000000000004
116,cv_no116,"[224, 311, 297]",34,0.056,3.867000000000001
117,cv_no117,"[228, 315, 245]",34,0.017,3.9329999999999994
118,cv_no118,"[264, 357, 252]",34,0.028,5.187
119,cv_no119,"[30, 372, 233]",34,0.108,6.528999999999997
120,cv_no120,"[237, 322, 240]",34,0.279,18.120000000000005
121,cv_no121,"[219, 367, 242]",34,0.295,17.868000000000006
122,cv_no122,"[136, 342, 314]",34,0.226,14.409999999999998
123,cv_no123,"[297, 311, 222]",34,0.027,2.1189999999999998
124,cv_no124,"[219, 395, 244]",34,0.275,16.67
125,cv_no125,"[36, 316, 35]",34,0.014,1.5469999999999995
126,cv_no126,"[144, 345, 344]",34,0.341,21.394000000000002
127,cv_no127,"[191, 356, 288]",34,0.114,6.668
128,cv_no128,"[316, 341, 35]",34,0.014,1.102
129,cv_no129,"[161, 317, 287]",34,0.116,9.103000000000002
130,cv_no130,"[185, 336, 186]",34,0.125,7.599999999999999
131,cv_no131,"[218, 396, 389]",34,0.045,5.1659999999999995
132,cv_no132,"[262, 302, 242]",34,0.448,27.231999999999992
133,cv_no133,"[134, 301, 135]",34,0.713,43.482
134,cv_no134,"[158, 310, 159]",34,0.096,9.735
135,cv_no135,"[236, 299, 243]",34,0.227,13.72
136,cv_no136,"[387, 398, 230]",34,0.001,1.4029999999999985
137,cv_no137,"[232, 387, 224]",34,0.059,4.026
138,cv_no138,"[275, 400, 220]",34,0.013,1.1619999999999997
139,cv_no139,"[28, 392, 0]",34,0.02,1.2530000000000001
140,cv_no140,"[318, 366, 220]",34,0.008,0.7600000000000003
141,cv_no141,"[276, 397, 216]",34,0.127,7.725999999999999
142,cv_no142,"[35, 258, 34]",34,0.044,3.186000000000001
143,cv_no143,"[252, 295, 248]",34,0.104,8.628
144,cv_no144,"[254, 342, 312]",34,0.237,14.741000000000005
145,cv_no145,"[251, 358, 264]",34,0.104,9.587999999999997
146,cv_no146,"[29, 238, 28]",34,0.107,6.495000000000002
147,cv_no147,"[231, 393, 223]",34,0.025,3.4969999999999994
148,cv_no148,"[326, 400, 275]",34,0.02,1.5809999999999997
149,cv_no149,"[183, 382, 24]",34,0.141,8.753
150,cv_no150,"[184, 377, 185]",34,0.134,8.213000000000001
151,cv_no151,"[169, 378, 170]",34,0.095,7.769999999999999
152,cv_no152,"[252, 404, 264]",34,0.012,3.8049999999999984
153,cv_no153,"[189, 371, 190]",34,0.142,8.440999999999999
154,cv_no154,"[224, 390, 322]",34,0.122,7.894000000000001
155,cv_no155,"[231, 294, 261]",34,0.041,4.949
156,cv_no156,"[174, 376, 175]",34,0.134,9.685999999999998
157,cv_no157,"[177, 381, 178]",34,0.135,9.067999999999998
158,cv_no158,"[193, 385, 194]",34,0.004,0.5650000000000001
159,cv_no159,"[172, 380, 173]",34,0.125,9.403999999999998
160,cv_no160,"[303, 361, 280]",34,0.114,8.099999999999998
161,cv_no161,"[153, 358, 339]",34,0.177,14.220999999999998
162,cv_no162,"[197, 388, 198]",34,0.207,12.454000000000004
163,cv_no163,"[373, 401, 233]",34,0.185,11.140000000000002
164,cv_no164,"[187, 375, 188]",34,0.138,8.264000000000001
165,cv_no165,"[270, 365, 353]",34,0.084,5.498999999999999
166,cv_no166,"[318, 400, 235]",34,0.005,0.7090000000000002
167,cv_no167,"[245, 334, 310]",34,0.039,7.405000000000002
168,cv_no168,"[240, 322, 226]",34,0.217,14.271
169,cv_no169,"[156, 338, 309]",34,0.172,14.094000000000003
170,cv_no170,"[31, 397, 372]",34,0.0,0.001
171,cv_no171,"[134, 331, 301]",34,0.621,37.88099999999999
172,cv_no172,"[324, 348, 126]",34,0.226,13.673000000000002
173,cv_no173,"[309, 346, 157]",34,0.168,14.001999999999997
174,cv_no174,"[232, 321, 287]",34,0.001,0.9850000000000002
175,cv_no175,"[310, 334, 159]",34,0.083,9.397
176,cv_no176,"[307, 369, 166]",34,0.456,29.804
177,cv_no177,"[186, 374, 187]",34,0.141,8.444
178,cv_no178,"[235, 400, 326]",34,0.001,0.8430000000000002
179,cv_no179,"[116, 399, 384]",34,0.001,0.08400000000000005
180,cv_no180,"[288, 356, 286]",34,0.118,6.973000000000001
181,cv_no181,"[285, 336, 50]",34,0.006,0.3790000000000002
182,cv_no182,"[48, 303, 280]",34,0.002,0.15600000000000008
183,cv_no183,"[158, 346, 310]",34,0.142,12.613
184,cv_no184,"[357, 370, 151]",34,0.002,4.580999999999999
185,cv_no185,"[160, 391, 317]",34,0.242,18.82
186,cv_no186,"[329, 357, 150]",34,0.075,7.87
187,cv_no187,"[50, 336, 277]",34,0.019,1.158
188,cv_no188,"[224, 387, 311]",34,0.082,5.4879999999999995
189,cv_no189,"[291, 319, 246]",34,0.388,23.413
190,cv_no190,"[333, 344, 263]",34,0.312,19.608000000000004
191,cv_no191,"[145, 344, 333]",34,0.395,24.349999999999994
192,cv_no192,"[167, 369, 308]",34,0.509,33.656
193,cv_no193,"[265, 392, 289]",34,0.005,0.3830000000000002
194,cv_no194,"[258, 274, 34]",34,0.002,0.5570000000000002
195,cv_no195,"[286, 351, 285]",34,0.117,6.946000000000001
196,cv_no196,"[358, 370, 264]",34,0.061,6.941
197,cv_no197,"[267, 359, 354]",34,0.09,5.541
198,cv_no198,"[273, 383, 314]",34,0.129,8.666
199,cv_no199,"[311, 402, 222]",34,0.017,1.663999999999999
200,cv_no200,"[304, 365, 270]",34,0.112,7.314000000000001
201,cv_no201,"[234, 401, 373]",34,0.192,11.586
202,cv_no202,"[255, 273, 33]",34,0.041,2.756
203,cv_no203,"[281, 350, 282]",34,0.021,4.119999999999999
204,cv_no204,"[271, 303, 48]",34,0.008,0.5530000000000003
205,cv_no205,"[233, 401, 259]",34,0.16,9.686
206,cv_no206,"[254, 312, 32]",34,0.079,4.8580000000000005
207,cv_no207,"[247, 389, 228]",34,0.035,4.741999999999999
208,cv_no208,"[278, 304, 49]",34,0.003,0.20500000000000013
209,cv_no209,"[318, 363, 249]",34,0.001,0.38000000000000006
210,cv_no210,"[271, 362, 303]",34,0.111,7.48
211,cv_no211,"[257, 368, 348]",34,0.287,17.333000000000002
212,cv_no212,"[390, 403, 226]",34,0.125,8.059999999999999
213,cv_no213,"[278, 364, 304]",34,0.115,7.180000000000001
214,cv_no214,"[253, 398, 317]",34,0.101,8.919000000000002
215,cv_no215,"[128, 368, 347]",34,0.33,19.921999999999997
216,cv_no216,"[258, 341, 327]",34,0.074,5.134999999999999
217,cv_no217,"[229, 396, 248]",34,0.14,9.992
218,cv_no218,"[33, 273, 254]",34,0.021,1.3879999999999997
219,cv_no219,"[282, 283, 46]",34,0.079,5.556000000000002
220,cv_no220,"[248, 328, 290]",34,0.236,15.663000000000004
221,cv_no221,"[317, 391, 253]",34,0.228,17.75
222,cv_no222,"[37, 363, 313]",34,0.001,0.13900000000000004
223,cv_no223,"[239, 392, 28]",34,0.025,1.6479999999999995
224,cv_no224,"[260, 268, 238]",34,0.192,11.564000000000004
225,cv_no225,"[296, 337, 164]",34,0.216,13.779999999999998
226,cv_no226,"[133, 331, 134]",34,0.599,36.394000000000005
227,cv_no227,"[17, 368, 128]",34,0.299,17.852999999999994
228,cv_no228,"[339, 358, 251]",34,0.095,8.932000000000004
229,cv_no229,"[366, 384, 256]",34,0.004,0.3400000000000002
230,cv_no230,"[51, 288, 286]",34,0.016,0.9590000000000004
231,cv_no231,"[155, 338, 156]",34,0.163,13.411999999999999
232,cv_no232,"[258, 327, 274]",34,0.112,7.6
233,cv_no233,"[242, 367, 227]",34,0.345,20.963
234,cv_no234,"[124, 325, 293]",34,0.222,13.399000000000003
235,cv_no235,"[276, 373, 233]",34,0.162,9.819
236,cv_no236,"[295, 329, 149]",34,0.137,10.751999999999999
237,cv_no237,"[238, 267, 239]",34,0.087,5.35
238,cv_no238,"[245, 310, 250]",34,0.028,4.904999999999998
239,cv_no239,"[220, 400, 318]",34,0.009,0.8180000000000004
240,cv_no240,"[251, 404, 218]",34,0.018,3.761999999999996
241,cv_no241,"[151, 370, 20]",34,0.136,12.354
242,cv_no242,"[299, 325, 123]",34,0.219,13.242000000000003
243,cv_no243,"[152, 370, 358]",34,0.169,13.933
244,cv_no244,"[238, 268, 267]",34,0.119,7.231
245,cv_no245,"[294, 402, 230]",34,0.036,4.3359999999999985
246,cv_no246,"[175, 361, 23]",34,0.129,9.084999999999999
247,cv_no247,"[176, 362, 177]",34,0.127,8.594000000000003
248,cv_no248,"[293, 324, 125]",34,0.224,13.533000000000001
249,cv_no249,"[182, 364, 183]",34,0.129,8.093
250,cv_no250,"[180, 365, 181]",34,0.137,8.897
251,cv_no251,"[302, 332, 242]",34,0.457,27.715000000000003
252,cv_no252,"[322, 390, 226]",34,0.216,14.244000000000003
253,cv_no253,"[249, 366, 318]",34,0.004,0.36500000000000016
254,cv_no254,"[315, 393, 245]",34,0.018,3.704999999999999
255,cv_no255,"[152, 358, 153]",34,0.15,12.600000000000001
256,cv_no256,"[289, 392, 266]",34,0.033,1.8639999999999997
257,cv_no257,"[121, 330, 122]",34,0.221,13.299
258,cv_no258,"[153, 339, 154]",34,0.157,12.943999999999997
259,cv_no259,"[241, 301, 262]",34,0.426,26.049999999999997
260,cv_no260,"[147, 328, 148]",34,0.231,15.551000000000002
261,cv_no261,"[296, 321, 232]",34,0.125,8.012999999999998
262,cv_no262,"[223, 393, 315]",34,0.028,4.257
263,cv_no263,"[298, 320, 234]",34,0.233,14.010999999999997
264,cv_no264,"[302, 331, 133]",34,0.561,34.12299999999999
265,cv_no265,"[154, 339, 300]",34,0.174,14.023
266,cv_no266,"[166, 369, 167]",34,0.713,46.224999999999994
267,cv_no267,"[230, 402, 311]",34,0.008,1.3239999999999983
268,cv_no268,"[300, 338, 155]",34,0.174,14.117000000000003
269,cv_no269,"[235, 326, 305]",34,0.003,0.8510000000000001
270,cv_no270,"[247, 338, 300]",34,0.096,8.946
271,cv_no271,"[144, 344, 145]",34,0.489,29.946
272,cv_no272,"[295, 328, 248]",34,0.136,10.502
273,cv_no273,"[137, 383, 138]",34,0.145,9.652000000000003
274,cv_no274,"[264, 404, 251]",34,0.015,3.7329999999999974
275,cv_no275,"[51, 289, 288]",34,0.001,0.06900000000000003
276,cv_no276,"[1, 372, 30]",34,0.044,2.6539999999999995
277,cv_no277,"[129, 347, 319]",34,0.367,22.139999999999997
278,cv_no278,"[309, 338, 247]",34,0.099,9.104
279,cv_no279,"[314, 383, 137]",34,0.175,11.385000000000002
280,cv_no280,"[218, 389, 247]",34,0.012,3.123999999999999
281,cv_no281,"[157, 346, 158]",34,0.143,12.481
282,cv_no282,"[257, 395, 246]",34,0.31,18.701000000000004
283,cv_no283,"[315, 316, 223]",34,0.016,2.5279999999999987
284,cv_no284,"[132, 332, 302]",34,0.483,29.319999999999997
285,cv_no285,"[216, 397, 312]",34,0.179,10.887000000000002
286,cv_no286,"[220, 366, 335]",34,0.009,0.7100000000000004
287,cv_no287,"[122, 330, 299]",34,0.219,13.204999999999997
288,cv_no288,"[148, 328, 295]",34,0.208,14.251999999999999
289,cv_no289,"[257, 348, 244]",34,0.261,15.807
290,cv_no290,"[311, 387, 230]",34,0.014,1.5069999999999988
291,cv_no291,"[120, 320, 298]",34,0.233,13.976999999999997
292,cv_no292,"[248, 396, 218]",34,0.044,5.130000000000001
293,cv_no293,"[5, 43, 4]",34,0.114,7.962
294,cv_no294,"[6, 7, 39]",34,0.112,7.842000000000001
295,cv_no295,"[21, 391, 160]",34,0.572,42.80199999999999
296,cv_no296,"[165, 337, 307]",34,0.293,18.806000000000004
297,cv_no297,"[298, 330, 121]",34,0.222,13.342000000000002
298,cv_no298,"[250, 346, 309]",34,0.088,8.604999999999997
299,cv_no299,"[300, 339, 251]",34,0.104,9.507999999999997
300,cv_no300,"[262, 331, 302]",34,0.464,28.217
301,cv_no301,"[267, 269, 239]",34,0.077,4.8050000000000015
302,cv_no302,"[239, 269, 266]",34,0.004,0.45800000000000013
303,cv_no303,"[47, 379, 281]",34,0.023,1.6119999999999997
304,cv_no304,"[260, 360, 268]",34,0.184,11.075
305,cv_no305,"[255, 343, 273]",34,0.073,5.296000000000002
306,cv_no306,"[374, 375, 187]",34,0.152,9.115999999999998
307,cv_no307,"[301, 331, 262]",34,0.571,34.772000000000006
308,cv_no308,"[266, 392, 239]",34,0.04,2.5220000000000002
309,cv_no309,"[274, 343, 255]",34,0.073,5.319000000000001
310,cv_no310,"[221, 403, 390]",34,0.115,7.4430000000000005
311,cv_no311,"[240, 369, 307]",34,0.414,26.931000000000004
312,cv_no312,"[268, 359, 267]",34,0.148,8.938
313,cv_no313,"[310, 346, 250]",34,0.089,8.660999999999998
314,cv_no314,"[281, 379, 378]",34,0.055,4.83
315,cv_no315,"[285, 375, 374]",34,0.09,5.367
316,cv_no316,"[308, 369, 240]",34,0.483,32.352
317,cv_no317,"[314, 342, 254]",34,0.176,10.973
318,cv_no318,"[277, 377, 349]",34,0.091,5.556
319,cv_no319,"[259, 401, 323]",34,0.199,11.976
320,cv_no320,"[352, 380, 279]",34,0.096,7.110000000000002
321,cv_no321,"[336, 377, 277]",34,0.091,5.556
322,cv_no322,"[351, 375, 285]",34,0.099,5.928
323,cv_no323,"[281, 378, 350]",34,0.052,4.599999999999999
324,cv_no324,"[361, 376, 280]",34,0.1,7.253999999999998
325,cv_no325,"[190, 371, 356]",34,0.147,8.709
326,cv_no326,"[349, 377, 184]",34,0.15,9.197999999999997
327,cv_no327,"[350, 378, 169]",34,0.102,8.503
328,cv_no328,"[270, 353, 271]",34,0.109,7.208999999999999
329,cv_no329,"[35, 341, 258]",34,0.028,2.1709999999999994
330,cv_no330,"[335, 394, 272]",34,0.012,0.8610000000000005
331,cv_no331,"[34, 274, 255]",34,0.002,0.6270000000000002
332,cv_no332,"[344, 345, 263]",34,0.344,21.525000000000006
333,cv_no333,"[194, 385, 354]",34,0.029,1.9979999999999996
334,cv_no334,"[355, 385, 193]",34,0.013,1.041
335,cv_no335,"[307, 337, 237]",34,0.324,20.910000000000004
336,cv_no336,"[259, 323, 260]",34,0.211,12.733
337,cv_no337,"[264, 370, 357]",34,0.065,7.346
338,cv_no338,"[356, 371, 286]",34,0.111,6.566
339,cv_no339,"[359, 388, 197]",34,0.164,9.879
340,cv_no340,"[279, 379, 47]",34,0.022,1.5839999999999996
341,cv_no341,"[198, 388, 360]",34,0.224,13.476000000000003
342,cv_no342,"[362, 381, 177]",34,0.143,9.669000000000002
343,cv_no343,"[364, 382, 183]",34,0.147,9.172999999999995
344,cv_no344,"[175, 376, 361]",34,0.142,10.060999999999998
345,cv_no345,"[49, 304, 270]",34,0.008,0.5360000000000001
346,cv_no346,"[299, 330, 243]",34,0.223,13.428
347,cv_no347,"[267, 354, 269]",34,0.06,3.7640000000000002
348,cv_no348,"[261, 393, 231]",34,0.064,7.609
349,cv_no349,"[269, 355, 266]",34,0.01,0.8540000000000003
350,cv_no350,"[243, 330, 298]",34,0.223,13.431000000000001
351,cv_no351,"[261, 391, 21]",34,0.189,16.479999999999997
352,cv_no352,"[44, 284, 4]",34,0.005,0.3520000000000002
353,cv_no353,"[42, 5, 118]",34,0.0,0.008
354,cv_no354,"[40, 119, 6]",34,0.0,0.008
355,cv_no355,"[39, 7, 38]",34,0.112,7.842000000000001
356,cv_no356,"[7, 292, 38]",34,0.002,0.15400000000000008
357,cv_no357,"[199, 360, 16]",34,0.41,24.497000000000003
358,cv_no358,"[135, 301, 18]",34,0.943,57.606
359,cv_no359,"[18, 342, 136]",34,0.434,26.830000000000002
360,cv_no360,"[18, 301, 241]",34,0.581,35.45799999999999
361,cv_no361,"[143, 274, 19]",34,0.025,2.903999999999999
362,cv_no362,"[274, 327, 19]",34,0.135,9.288
363,cv_no363,"[327, 345, 19]",34,0.168,11.009999999999996
364,cv_no364,"[4, 43, 44]",34,0.114,7.962
365,cv_no365,"[22, 350, 168]",34,0.088,8.111
366,cv_no366,"[191, 288, 25]",34,0.092,5.348
367,cv_no367,"[25, 355, 192]",34,0.165,9.213
368,cv_no368,"[138, 383, 139]",34,0.149,10.062999999999997
369,cv_no369,"[139, 343, 140]",34,0.132,9.388999999999998
370,cv_no370,"[141, 343, 142]",34,0.132,9.413999999999998
371,cv_no371,"[142, 274, 143]",34,0.018,2.403999999999999
372,cv_no372,"[179, 365, 180]",34,0.14,9.096000000000002
373,cv_no373,"[195, 359, 196]",34,0.101,6.188000000000001
374,cv_no374,"[227, 367, 216]",34,0.279,16.914
375,cv_no375,"[263, 327, 229]",34,0.214,13.765000000000002
376,cv_no376,"[259, 260, 238]",34,0.163,9.854000000000003
377,cv_no377,"[3, 43, 5]",34,0.069,4.854
378,cv_no378,"[278, 382, 364]",34,0.102,6.385000000000002
379,cv_no379,"[271, 381, 362]",34,0.095,6.364000000000001
380,cv_no380,"[349, 382, 278]",34,0.115,7.160000000000001
381,cv_no381,"[286, 371, 351]",34,0.107,6.327000000000002
382,cv_no382,"[280, 376, 352]",34,0.102,7.334000000000002
383,cv_no383,"[353, 381, 271]",34,0.109,7.31
384,cv_no384,"[354, 385, 269]",34,0.047,3.011
385,cv_no385,"[269, 385, 355]",34,0.014,1.112
386,cv_no386,"[268, 388, 359]",34,0.157,9.504
387,cv_no387,"[360, 388, 268]",34,0.228,13.687999999999997
388,cv_no388,"[0, 265, 51]",34,0.004,0.31800000000000017
389,cv_no389,"[2, 6, 39]",34,0.068,4.723999999999999
390,cv_no390,"[140, 343, 141]",34,0.108,7.7860000000000005
391,cv_no391,"[47, 282, 46]",34,0.057,5.082
392,cv_no392,"[48, 280, 47]",34,0.065,4.7299999999999995
393,cv_no393,"[47, 280, 279]",34,0.063,4.5680000000000005
394,cv_no394,"[281, 282, 47]",34,0.027,2.5319999999999996
395,cv_no395,"[49, 270, 48]",34,0.063,4.1339999999999995
396,cv_no396,"[270, 271, 48]",34,0.054,3.6120000000000005
397,cv_no397,"[50, 277, 49]",34,0.061,3.7490000000000006
398,cv_no398,"[277, 278, 49]",34,0.063,3.926000000000001
399,cv_no399,"[51, 286, 50]",34,0.069,4.1080000000000005
400,cv_no400,"[50, 286, 285]",34,0.047,2.8190000000000004
401,cv_no401,"[40, 6, 2]",34,0.007,0.47200000000000025
402,cv_no402,"[42, 3, 5]",34,0.007,0.5000000000000002
403,cv_no403,"[222, 402, 294]",34,0.02,3.0749999999999993
404,cv_no404,"[263, 345, 327]",34,0.16,10.536000000000003
405,cv_no405,"[273, 343, 139]",34,0.126,8.660999999999998
406,cv_no406,"[231, 305, 294]",34,0.04,4.808000000000001
407,cv_no407,"[227, 312, 241]",34,0.233,14.242999999999997
408,cv_no408,"[253, 294, 230]",34,0.037,4.327000000000001
409,cv_no409,"[218, 252, 248]",34,0.085,7.685000000000004
410,cv_no410,"[237, 296, 232]",34,0.137,8.808
411,cv_no411,"[233, 259, 29]",34,0.161,9.694999999999999
412,cv_no412,"[229, 290, 263]",34,0.241,15.666999999999998
413,cv_no413,"[0, 392, 265]",34,0.01,0.7240000000000004
414,cv_no414,"[170, 379, 171]",34,0.119,9.118000000000002
415,cv_no415,"[256, 399, 284]",34,0.004,0.2970000000000001
416,cv_no416,"[220, 386, 275]",34,0.025,1.7789999999999997
417,cv_no417,"[241, 342, 18]",34,0.371,23.011
418,cv_no418,"[222, 326, 275]",34,0.013,1.2529999999999997
419,cv_no419,"[340, 367, 219]",34,0.295,17.87700000000001
420,cv_no420,"[217, 396, 229]",34,0.065,5.958999999999999
421,cv_no421,"[225, 276, 216]",34,0.195,11.803000000000003
422,cv_no422,"[146, 290, 147]",34,0.279,17.971999999999994
423,cv_no423,"[161, 287, 162]",34,0.057,4.184
424,cv_no424,"[335, 386, 220]",34,0.019,1.3909999999999998
425,cv_no425,"[226, 403, 283]",34,0.234,16.148000000000003
426,cv_no426,"[354, 359, 195]",34,0.1,6.124999999999999
427,cv_no427,"[282, 350, 22]",34,0.208,16.639999999999993
428,cv_no428,"[306, 403, 221]",34,0.064,4.078000000000002
429,cv_no429,"[242, 291, 246]",34,0.372,22.561999999999998
430,cv_no430,"[34, 255, 33]",34,0.038,2.8019999999999996
431,cv_no431,"[265, 289, 51]",34,0.023,1.272
432,cv_no432,"[25, 289, 266]",34,0.043,2.3920000000000003
433,cv_no433,"[232, 398, 387]",34,0.013,1.3559999999999992
