,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
11,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
12,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
13,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
14,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
15,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
16,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
17,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
18,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
19,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
20,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
21,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
22,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
23,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
24,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
25,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
26,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
27,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
28,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
29,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
30,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
31,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
32,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
33,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
34,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
35,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
36,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
37,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
38,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
39,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
40,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
41,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
42,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
43,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
44,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
45,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
46,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
47,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
48,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
49,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
50,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
51,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
52,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
53,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
54,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
55,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
56,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,57000000.0
